AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2023;7;Principado de Asturias;Europa;Letonia;113.0;1243.0;11.0
2023;7;Principado de Asturias;Europa;Liechtenstein;209.0;1547.0;7.4
2023;7;Principado de Asturias;Europa;Lituania;121.0;738.0;6.1
2023;7;Principado de Asturias;Europa;Luxemburgo;816.0;10200.0;12.5
2023;7;Principado de Asturias;Europa;Malta;32.0;243.0;7.6
2023;7;Principado de Asturias;Europa;Noruega;265.0;2385.0;9.0
2023;7;Principado de Asturias;Europa;Países Bajos;5807.0;38907.0;6.7
2023;7;Principado de Asturias;Europa;Polonia;1305.0;8874.0;6.8
2023;7;Principado de Asturias;Europa;Portugal;2682.0;16628.0;6.2
2023;7;Principado de Asturias;Europa;Reino Unido;4203.0;29421.0;7.0
2023;7;Principado de Asturias;Europa;República Checa;512.0;4403.0;8.6
2023;7;Principado de Asturias;Europa;República Eslovaca;55.0;396.0;7.2
2023;7;Principado de Asturias;Europa;Rumanía;244.0;2269.0;9.3
2023;7;Principado de Asturias;Europa;Rusia;91.0;810.0;8.9
2023;7;Principado de Asturias;Europa;Suecia;1358.0;11271.0;8.3
2023;7;Principado de Asturias;Europa;Suiza;1633.0;12248.0;7.5
2023;7;Principado de Asturias;Europa;Turquía;42.0;298.0;7.1
2023;7;Principado de Asturias;Oceanía;Australia;89.0;748.0;8.4
2023;7;Principado de Asturias;África;Argelia;56.0;510.0;9.1
2023;7;Principado de Asturias;África;Marruecos;217.0;1779.0;8.2
2023;7;Principado de Asturias;África;Senegal;98.0;774.0;7.9
2023;7;Región de Murcia;América;Argentina;190.0;1843.0;9.7
2023;7;Región de Murcia;América;Bolivia;54.0;443.0;8.2
2023;7;Región de Murcia;América;Brasil;189.0;1474.0;7.8
2023;7;Región de Murcia;América;Canadá;85.0;587.0;6.9
2023;7;Región de Murcia;América;Chile;65.0;507.0;7.8
2023;7;Región de Murcia;América;Colombia;829.0;6881.0;8.3
2023;7;Región de Murcia;América;Ecuador;279.0;2344.0;8.4
2023;7;Región de Murcia;América;Estados Unidos de América;1817.0;17625.0;9.7
2023;7;Región de Murcia;América;Guatemala;53.0;382.0;7.2
2023;7;Región de Murcia;América;Honduras;47.0;362.0;7.7
2023;7;Región de Murcia;América;México;185.0;1499.0;8.1
2023;7;Región de Murcia;América;Nicaragua;39.0;472.0;12.1
2023;7;Región de Murcia;América;Panamá;38.0;357.0;9.4
2023;7;Región de Murcia;América;Paraguay;67.0;482.0;7.2
2023;7;Región de Murcia;América;Perú;46.0;538.0;11.7
2023;7;Región de Murcia;América;Uruguay;71.0;540.0;7.6
2023;7;Región de Murcia;América;Venezuela;77.0;755.0;9.8
2023;7;Región de Murcia;Asia;China;419.0;3478.0;8.3
2023;7;Región de Murcia;Asia;Emiratos Árabes Unidos;59.0;437.0;7.4
2023;7;Región de Murcia;Asia;Filipinas;346.0;2284.0;6.6
2023;7;Región de Murcia;Asia;India;252.0;2016.0;8.0
2023;7;Región de Murcia;Asia;Indonesia;43.0;357.0;8.3
2023;7;Región de Murcia;Asia;Israel;33.0;251.0;7.6
2023;7;Región de Murcia;Asia;Japón;98.0;696.0;7.1
2023;7;Región de Murcia;Asia;Qatar;30.0;249.0;8.3
2023;7;Región de Murcia;Asia;Tailandia;79.0;466.0;5.9
2023;7;Región de Murcia;Europa;Alemania;9097.0;99157.0;10.9
2023;7;Región de Murcia;Europa;Andorra;44.0;370.0;8.4
2023;7;Región de Murcia;Europa;Austria;1714.0;15426.0;9.0
2023;7;Región de Murcia;Europa;Belarús;32.0;234.0;7.3
2023;7;Región de Murcia;Europa;Bulgaria;211.0;2026.0;9.6
2023;7;Región de Murcia;Europa;Bélgica;7248.0;55085.0;7.6
2023;7;Región de Murcia;Europa;Croacia;55.0;319.0;5.8
2023;7;Región de Murcia;Europa;Dinamarca;1517.0;12743.0;8.4
2023;7;Región de Murcia;Europa;Eslovenia;60.0;528.0;8.8
2023;7;Región de Murcia;Europa;Estonia;163.0;1500.0;9.2
2023;7;Región de Murcia;Europa;Finlandia;222.0;1865.0;8.4
2023;7;Región de Murcia;Europa;Francia;18667.0;136269.0;7.3
2023;7;Región de Murcia;Europa;Georgia;42.0;365.0;8.7
2023;7;Región de Murcia;Europa;Grecia;137.0;1000.0;7.3
2023;7;Región de Murcia;Europa;Hungría;218.0;1657.0;7.6
2023;7;Región de Murcia;Europa;Irlanda;3286.0;29245.0;8.9
2023;7;Región de Murcia;Europa;Islandia;49.0;515.0;10.5
2023;7;Región de Murcia;Europa;Italia;4420.0;31382.0;7.1
2023;7;Región de Murcia;Europa;Letonia;390.0;4602.0;11.8
2023;7;Región de Murcia;Europa;Liechtenstein;337.0;3168.0;9.4
2023;7;Región de Murcia;Europa;Lituania;132.0;977.0;7.4
2023;7;Región de Murcia;Europa;Luxemburgo;1542.0;20971.0;13.6
2023;7;Región de Murcia;Europa;Moldavia;37.0;329.0;8.9
2023;7;Región de Murcia;Europa;Noruega;3532.0;33201.0;9.4
2023;7;Región de Murcia;Europa;Países Bajos;7010.0;43462.0;6.2
2023;7;Región de Murcia;Europa;Polonia;2929.0;21382.0;7.3
2023;7;Región de Murcia;Europa;Portugal;2735.0;21607.0;7.9
2023;7;Región de Murcia;Europa;Reino Unido;28231.0;236401.0;6.3
2023;7;Región de Murcia;Europa;República Checa;572.0;3832.0;6.7
2023;7;Región de Murcia;Europa;República Eslovaca;47.0;522.0;11.1
2023;7;Región de Murcia;Europa;Rumanía;371.0;3599.0;9.7
2023;7;Región de Murcia;Europa;Rusia;148.0;1510.0;10.2
2023;7;Región de Murcia;Europa;Serbia;32.0;269.0;8.4
2023;7;Región de Murcia;Europa;Suecia;4520.0;41132.0;9.1
2023;7;Región de Murcia;Europa;Suiza;1865.0;15107.0;8.1
2023;7;Región de Murcia;Europa;Turquía;124.0;806.0;6.5
2023;7;Región de Murcia;Oceanía;Australia;91.0;737.0;8.1
2023;7;Región de Murcia;África;Argelia;549.0;3514.0;6.4
2023;7;Región de Murcia;África;Ghana;107.0;1081.0;10.1
2023;7;Región de Murcia;África;Mali;49.0;549.0;11.2
2023;7;Región de Murcia;África;Marruecos;5004.0;39532.0;7.9
2023;7;Región de Murcia;África;Senegal;119.0;1012.0;8.5
2023;8;Andalucía;América;Argentina;3669.0;38941.0;10.6
2023;8;Andalucía;América;Bolivia;143.0;1015.0;7.1
2023;8;Andalucía;América;Brasil;3297.0;23465.0;7.1
2023;8;Andalucía;América;Canadá;6208.0;43966.0;7.1
2023;8;Andalucía;América;Chile;792.0;5896.0;7.4
2023;8;Andalucía;América;Colombia;4777.0;43603.0;9.1
2023;8;Andalucía;América;Costa Rica;130.0;1174.0;9.0
2023;8;Andalucía;América;Cuba;109.0;717.0;6.6
2023;8;Andalucía;América;Ecuador;452.0;3694.0;8.2
2023;8;Andalucía;América;El Salvador;114.0;821.0;7.2
2023;8;Andalucía;América;Estados Unidos de América;41504.0;315684.0;7.6
2023;8;Andalucía;América;Guatemala;161.0;1481.0;9.2
2023;8;Andalucía;América;Honduras;325.0;3043.0;9.4
2023;8;Andalucía;América;Jamaica;44.0;268.0;6.1
2023;8;Andalucía;América;México;3267.0;24174.0;7.4
2023;8;Andalucía;América;Nicaragua;388.0;3597.0;9.3
2023;8;Andalucía;América;Panamá;293.0;2142.0;7.3
2023;8;Andalucía;América;Paraguay;653.0;5114.0;7.8
2023;8;Andalucía;América;Perú;686.0;5389.0;7.9
2023;8;Andalucía;América;República Dominicana;172.0;1349.0;7.8
2023;8;Andalucía;América;Uruguay;566.0;5140.0;9.1
2023;8;Andalucía;América;Venezuela;715.0;6705.0;9.4
2023;8;Andalucía;Asia;Arabia Saudí;7848.0;71529.0;9.1
2023;8;Andalucía;Asia;Azerbaiyán;183.0;1157.0;6.3
2023;8;Andalucía;Asia;Bahréin;799.0;7704.0;9.6
2023;8;Andalucía;Asia;China;6142.0;32878.0;5.4
2023;8;Andalucía;Asia;Corea;2142.0;13600.0;6.3
2023;8;Andalucía;Asia;Emiratos Árabes Unidos;4013.0;34868.0;8.7
2023;8;Andalucía;Asia;Filipinas;5591.0;31680.0;5.7
2023;8;Andalucía;Asia;India;3117.0;17182.0;5.5
2023;8;Andalucía;Asia;Indonesia;920.0;6405.0;7.0
2023;8;Andalucía;Asia;Iraq;96.0;786.0;8.2
2023;8;Andalucía;Asia;Irán;330.0;2803.0;8.5
2023;8;Andalucía;Asia;Israel;1997.0;13469.0;6.7
2023;8;Andalucía;Asia;Japón;640.0;4573.0;7.1
2023;8;Andalucía;Asia;Jordania;242.0;2242.0;9.3
2023;8;Andalucía;Asia;Kazajstán;257.0;2041.0;7.9
2023;8;Andalucía;Asia;Kuwait;2495.0;30987.0;12.4
2023;8;Andalucía;Asia;Líbano;340.0;2610.0;7.7
2023;8;Andalucía;Asia;Malasia;223.0;1415.0;6.3
2023;8;Andalucía;Asia;Myanmar;85.0;370.0;4.4
2023;8;Andalucía;Asia;Omán;167.0;1503.0;9.0
2023;8;Andalucía;Asia;Otros países de Asia;201.0;1273.0;6.3
2023;8;Andalucía;Asia;Pakistán;170.0;1421.0;8.4
2023;8;Andalucía;Asia;Qatar;1417.0;12454.0;8.8
2023;8;Andalucía;Asia;Singapur;407.0;3181.0;7.8
2023;8;Andalucía;Asia;Sri Lanka;157.0;884.0;5.6
2023;8;Andalucía;Asia;Tailandia;1670.0;5827.0;3.5
2023;8;Andalucía;Asia;Uzbekistán;74.0;672.0;9.1
2023;8;Andalucía;Asia;Vietnam;320.0;2117.0;6.6
2023;8;Andalucía;Europa;Albania;218.0;1767.0;8.1
2023;8;Andalucía;Europa;Alemania;99818.0;910079.0;9.1
2023;8;Andalucía;Europa;Andorra;1127.0;11545.0;10.2
2023;8;Andalucía;Europa;Armenia;155.0;1408.0;9.1
2023;8;Andalucía;Europa;Austria;23105.0;185230.0;8.0
2023;8;Andalucía;Europa;Belarús;461.0;4118.0;8.9
2023;8;Andalucía;Europa;Bosnia y Herzegovina;110.0;711.0;6.5
2023;8;Andalucía;Europa;Bulgaria;1734.0;14251.0;8.2
2023;8;Andalucía;Europa;Bélgica;69692.0;571780.0;8.2
2023;8;Andalucía;Europa;Chipre;372.0;2643.0;7.1
2023;8;Andalucía;Europa;Croacia;902.0;6683.0;7.4
2023;8;Andalucía;Europa;Dinamarca;32020.0;279778.0;8.7
2023;8;Andalucía;Europa;Eslovenia;901.0;5794.0;6.4
2023;8;Andalucía;Europa;Estonia;2726.0;21135.0;7.8
2023;8;Andalucía;Europa;Finlandia;9716.0;86533.0;8.9
2023;8;Andalucía;Europa;Francia;232929.0;1667015.0;7.2
2023;8;Andalucía;Europa;Georgia;448.0;3089.0;6.9
2023;8;Andalucía;Europa;Grecia;2453.0;14987.0;6.1
2023;8;Andalucía;Europa;Hungría;4397.0;35842.0;8.2
2023;8;Andalucía;Europa;Irlanda;67102.0;660948.0;9.8
2023;8;Andalucía;Europa;Islandia;777.0;7936.0;10.2
2023;8;Andalucía;Europa;Italia;69084.0;475917.0;6.9
2023;8;Andalucía;Europa;Letonia;3014.0;34178.0;11.3
2023;8;Andalucía;Europa;Liechtenstein;1820.0;17067.0;9.4
2023;8;Andalucía;Europa;Lituania;4182.0;27098.0;6.5
2023;8;Andalucía;Europa;Luxemburgo;10975.0;122113.0;11.1
2023;8;Andalucía;Europa;Macedonia del Norte;169.0;1244.0;7.4
2023;8;Andalucía;Europa;Malta;864.0;6873.0;8.0
2023;8;Andalucía;Europa;Moldavia;218.0;1843.0;8.5
2023;8;Andalucía;Europa;Montenegro;108.0;1103.0;10.2
2023;8;Andalucía;Europa;Noruega;18642.0;169828.0;9.1
2023;8;Andalucía;Europa;Países Bajos;110839.0;853738.0;7.7
2023;8;Andalucía;Europa;Polonia;38022.0;264512.0;7.0
2023;8;Andalucía;Europa;Portugal;100096.0;513404.0;5.1
2023;8;Andalucía;Europa;Reino Unido;334042.0;2797648.0;8.2
2023;8;Andalucía;Europa;República Checa;7940.0;68617.0;8.6
2023;8;Andalucía;Europa;República Eslovaca;2468.0;21166.0;8.6
2023;8;Andalucía;Europa;Rumanía;8505.0;76005.0;8.9
2023;8;Andalucía;Europa;Rusia;4103.0;40833.0;10.0
2023;8;Andalucía;Europa;Serbia;991.0;7920.0;8.0
2023;8;Andalucía;Europa;Suecia;50630.0;436298.0;8.6
2023;8;Andalucía;Europa;Suiza;27919.0;229295.0;8.2
2023;8;Andalucía;Europa;Turquía;2036.0;9079.0;4.5
2023;8;Andalucía;Oceanía;Australia;1999.0;14025.0;7.0
2023;8;Andalucía;Oceanía;Nueva Zelanda;426.0;3144.0;7.4
2023;8;Andalucía;África;Angola;285.0;1809.0;6.3
2023;8;Andalucía;África;Argelia;2722.0;15141.0;5.6
2023;8;Andalucía;África;Benin;31.0;237.0;7.6
2023;8;Andalucía;África;Burkina Faso;37.0;340.0;9.2
2023;8;Andalucía;África;Camerún;58.0;686.0;11.8
2023;8;Andalucía;África;Costa de Marfil;95.0;1161.0;12.2
2023;8;Andalucía;África;Egipto;691.0;4433.0;6.4
2023;8;Andalucía;África;Ghana;241.0;1583.0;6.6
2023;8;Andalucía;África;Guinea;43.0;460.0;10.7
2023;8;Andalucía;África;Guinea Ecuatorial;60.0;800.0;13.3
2023;8;Andalucía;África;Guinea-Bissau;56.0;585.0;10.4
2023;8;Andalucía;África;Kenia;204.0;1376.0;6.7
2023;8;Andalucía;África;Madagascar;65.0;479.0;7.4
2023;8;Andalucía;África;Mali;469.0;4336.0;9.2
2023;8;Andalucía;África;Marruecos;105963.0;509671.0;4.8
2023;8;Andalucía;África;Mauricio;77.0;583.0;7.6
2023;8;Andalucía;África;Mauritania;198.0;1578.0;8.0
2023;8;Andalucía;África;Mozambique;82.0;498.0;6.1
2023;8;Andalucía;África;Nigeria;860.0;6024.0;7.0
2023;8;Andalucía;África;República Democrática del Congo;47.0;290.0;6.2
2023;8;Andalucía;África;Senegal;1142.0;10211.0;8.9
2023;8;Andalucía;África;Sudáfrica;423.0;3498.0;8.3
2023;8;Andalucía;África;Tanzania;35.0;208.0;5.9
2023;8;Andalucía;África;Túnez;348.0;2523.0;7.3
2023;8;Aragón;América;Argentina;238.0;1748.0;7.3
2023;8;Aragón;América;Brasil;262.0;2108.0;8.0
2023;8;Aragón;América;Canadá;256.0;1655.0;6.5
2023;8;Aragón;América;Chile;165.0;1070.0;6.5
2023;8;Aragón;América;Colombia;1246.0;11068.0;8.9
2023;8;Aragón;América;Costa Rica;54.0;342.0;6.3
2023;8;Aragón;América;Ecuador;182.0;1267.0;7.0
2023;8;Aragón;América;El Salvador;41.0;376.0;9.2
2023;8;Aragón;América;Estados Unidos de América;2698.0;21563.0;8.0
2023;8;Aragón;América;Guatemala;58.0;453.0;7.8
2023;8;Aragón;América;Honduras;88.0;695.0;7.9
2023;8;Aragón;América;México;495.0;3282.0;6.6
2023;8;Aragón;América;Nicaragua;173.0;1619.0;9.4
2023;8;Aragón;América;Panamá;45.0;303.0;6.7
2023;8;Aragón;América;Paraguay;45.0;347.0;7.7
2023;8;Aragón;América;Perú;102.0;1137.0;11.1
2023;8;Aragón;América;República Dominicana;44.0;389.0;8.8
2023;8;Aragón;América;Uruguay;90.0;700.0;7.8
2023;8;Aragón;América;Venezuela;160.0;1302.0;8.1
2023;8;Aragón;Asia;China;590.0;5007.0;8.5
2023;8;Aragón;Asia;Corea;206.0;1706.0;8.3
2023;8;Aragón;Asia;Emiratos Árabes Unidos;124.0;1001.0;8.1
2023;8;Aragón;Asia;Filipinas;40.0;346.0;8.7
2023;8;Aragón;Asia;India;130.0;1138.0;8.8
2023;8;Aragón;Asia;Israel;339.0;1878.0;5.5
2023;8;Aragón;Asia;Japón;120.0;1161.0;9.7
2023;8;Aragón;Asia;Pakistán;46.0;345.0;7.5
2023;8;Aragón;Asia;Qatar;53.0;330.0;6.2
2023;8;Aragón;Asia;Singapur;37.0;239.0;6.5
2023;8;Aragón;Asia;Tailandia;32.0;229.0;7.2
2023;8;Aragón;Europa;Alemania;9755.0;78310.0;8.0
2023;8;Aragón;Europa;Andorra;911.0;5357.0;5.9
2023;8;Aragón;Europa;Austria;3117.0;23701.0;7.6
2023;8;Aragón;Europa;Belarús;53.0;390.0;7.4
2023;8;Aragón;Europa;Bulgaria;650.0;4822.0;7.4
2023;8;Aragón;Europa;Bélgica;6995.0;55329.0;7.9
2023;8;Aragón;Europa;Croacia;156.0;562.0;3.6
2023;8;Aragón;Europa;Dinamarca;2569.0;30102.0;11.7
2023;8;Aragón;Europa;Eslovenia;198.0;853.0;4.3
2023;8;Aragón;Europa;Estonia;202.0;1324.0;6.6
2023;8;Aragón;Europa;Finlandia;63.0;618.0;9.8
2023;8;Aragón;Europa;Francia;75840.0;407076.0;5.4
2023;8;Aragón;Europa;Grecia;200.0;1490.0;7.5
2023;8;Aragón;Europa;Hungría;490.0;2699.0;5.5
2023;8;Aragón;Europa;Irlanda;1303.0;8521.0;6.5
2023;8;Aragón;Europa;Italia;8614.0;54338.0;6.3
2023;8;Aragón;Europa;Letonia;517.0;4810.0;9.3
2023;8;Aragón;Europa;Liechtenstein;375.0;3244.0;8.7
2023;8;Aragón;Europa;Lituania;551.0;1852.0;3.4
2023;8;Aragón;Europa;Luxemburgo;1720.0;20743.0;12.1
2023;8;Aragón;Europa;Malta;54.0;507.0;9.4
2023;8;Aragón;Europa;Moldavia;43.0;289.0;6.7
2023;8;Aragón;Europa;Noruega;178.0;1957.0;11.0
2023;8;Aragón;Europa;Países Bajos;15390.0;114991.0;7.5
2023;8;Aragón;Europa;Polonia;3606.0;20938.0;5.8
2023;8;Aragón;Europa;Portugal;4413.0;27829.0;6.3
2023;8;Aragón;Europa;Reino Unido;4920.0;40220.0;8.2
2023;8;Aragón;Europa;República Checa;723.0;4878.0;6.7
2023;8;Aragón;Europa;República Eslovaca;399.0;1413.0;3.5
2023;8;Aragón;Europa;Rumanía;2369.0;20608.0;8.7
2023;8;Aragón;Europa;Rusia;95.0;850.0;8.9
2023;8;Aragón;Europa;Serbia;68.0;521.0;7.7
2023;8;Aragón;Europa;Suecia;3926.0;27474.0;7.0
2023;8;Aragón;Europa;Suiza;2323.0;17597.0;7.6
2023;8;Aragón;Europa;Turquía;249.0;1552.0;6.2
2023;8;Aragón;Oceanía;Australia;126.0;900.0;7.1
2023;8;Aragón;África;Argelia;474.0;4195.0;8.9
2023;8;Aragón;África;Costa de Marfil;32.0;230.0;7.2
2023;8;Aragón;África;Egipto;55.0;426.0;7.7
2023;8;Aragón;África;Ghana;142.0;1211.0;8.5
2023;8;Aragón;África;Guinea Ecuatorial;72.0;1008.0;14.0
2023;8;Aragón;África;Mali;245.0;2696.0;11.0
2023;8;Aragón;África;Marruecos;1615.0;14471.0;9.0
2023;8;Aragón;África;Nigeria;70.0;737.0;10.5
2023;8;Aragón;África;Senegal;441.0;4084.0;9.3
2023;8;Aragón;África;Túnez;31.0;307.0;9.9
2023;8;Canarias;América;Argentina;507.0;5139.0;10.1
2023;8;Canarias;América;Brasil;790.0;4680.0;5.9
2023;8;Canarias;América;Canadá;458.0;3760.0;8.2
2023;8;Canarias;América;Chile;176.0;1281.0;7.3
2023;8;Canarias;América;Colombia;1720.0;15844.0;9.2
2023;8;Canarias;América;Cuba;129.0;676.0;5.2
2023;8;Canarias;América;Ecuador;101.0;862.0;8.5
2023;8;Canarias;América;Estados Unidos de América;5442.0;45096.0;8.3
2023;8;Canarias;América;Honduras;54.0;641.0;11.9
2023;8;Canarias;América;México;289.0;2382.0;8.2
2023;8;Canarias;América;Panamá;41.0;283.0;6.9
2023;8;Canarias;América;Paraguay;75.0;662.0;8.8
2023;8;Canarias;América;Perú;60.0;586.0;9.8
2023;8;Canarias;América;Uruguay;294.0;2357.0;8.0
2023;8;Canarias;América;Venezuela;1061.0;8355.0;7.9
2023;8;Canarias;Asia;Arabia Saudí;93.0;758.0;8.2
2023;8;Canarias;Asia;China;1162.0;7839.0;6.7
2023;8;Canarias;Asia;Corea;78.0;641.0;8.2
2023;8;Canarias;Asia;Emiratos Árabes Unidos;300.0;2921.0;9.7
2023;8;Canarias;Asia;Filipinas;1267.0;6825.0;5.4
2023;8;Canarias;Asia;India;778.0;4182.0;5.4
2023;8;Canarias;Asia;Indonesia;429.0;2884.0;6.7
2023;8;Canarias;Asia;Israel;708.0;5330.0;7.5
2023;8;Canarias;Asia;Japón;121.0;1022.0;8.4
2023;8;Canarias;Asia;Kazajstán;93.0;1150.0;12.4
2023;8;Canarias;Asia;Malasia;87.0;905.0;10.4
2023;8;Canarias;Asia;Myanmar;49.0;134.0;2.7
2023;8;Canarias;Asia;Qatar;72.0;718.0;10.0
2023;8;Canarias;Asia;Singapur;74.0;615.0;8.3
2023;8;Canarias;Asia;Tailandia;370.0;1615.0;4.4
2023;8;Canarias;Asia;Vietnam;36.0;243.0;6.8
2023;8;Canarias;Europa;Alemania;149989.0;1428074.0;9.5
2023;8;Canarias;Europa;Andorra;96.0;980.0;10.2
2023;8;Canarias;Europa;Austria;9428.0;84363.0;8.9
2023;8;Canarias;Europa;Belarús;317.0;2794.0;8.8
2023;8;Canarias;Europa;Bulgaria;915.0;7322.0;8.0
2023;8;Canarias;Europa;Bélgica;31073.0;271167.0;8.7
2023;8;Canarias;Europa;Chipre;33.0;247.0;7.5
2023;8;Canarias;Europa;Croacia;566.0;4755.0;8.4
2023;8;Canarias;Europa;Dinamarca;9388.0;75218.0;8.0
2023;8;Canarias;Europa;Eslovenia;1130.0;10743.0;9.5
2023;8;Canarias;Europa;Estonia;416.0;4144.0;10.0
2023;8;Canarias;Europa;Finlandia;431.0;4974.0;11.5
2023;8;Canarias;Europa;Francia;66736.0;552506.0;8.3
2023;8;Canarias;Europa;Georgia;106.0;769.0;7.3
2023;8;Canarias;Europa;Grecia;441.0;3920.0;8.9
2023;8;Canarias;Europa;Hungría;4338.0;34610.0;8.0
2023;8;Canarias;Europa;Irlanda;63069.0;578756.0;9.2
2023;8;Canarias;Europa;Islandia;3771.0;39529.0;10.5
2023;8;Canarias;Europa;Italia;50844.0;448538.0;8.8
2023;8;Canarias;Europa;Letonia;457.0;4718.0;10.3
2023;8;Canarias;Europa;Liechtenstein;305.0;2344.0;7.7
2023;8;Canarias;Europa;Lituania;1193.0;12386.0;10.4
2023;8;Canarias;Europa;Luxemburgo;2765.0;22257.0;8.0
2023;8;Canarias;Europa;Malta;140.0;1193.0;8.5
2023;8;Canarias;Europa;Moldavia;100.0;835.0;8.4
2023;8;Canarias;Europa;Noruega;9680.0;90992.0;9.4
2023;8;Canarias;Europa;Países Bajos;55702.0;438722.0;7.9
2023;8;Canarias;Europa;Polonia;33682.0;224471.0;6.7
2023;8;Canarias;Europa;Portugal;9573.0;61477.0;6.4
2023;8;Canarias;Europa;Reino Unido;477817.0;3971075.0;7.25
2023;8;Canarias;Europa;República Checa;9395.0;78115.0;8.3
2023;8;Canarias;Europa;República Eslovaca;1894.0;17192.0;9.1
2023;8;Canarias;Europa;Rumanía;4638.0;38395.0;8.3
2023;8;Canarias;Europa;Rusia;945.0;10708.0;11.3
2023;8;Canarias;Europa;Serbia;151.0;1391.0;9.2
2023;8;Canarias;Europa;Suecia;18464.0;121647.0;6.6
2023;8;Canarias;Europa;Suiza;14959.0;129786.0;8.7
2023;8;Canarias;Europa;Turquía;139.0;884.0;6.4
2023;8;Canarias;Oceanía;Australia;246.0;2146.0;8.7
2023;8;Canarias;Oceanía;Nueva Zelanda;60.0;545.0;9.1
2023;8;Canarias;África;Angola;88.0;751.0;8.5
2023;8;Canarias;África;Argelia;89.0;752.0;8.4
2023;8;Canarias;África;Cabo Verde;57.0;422.0;7.4
2023;8;Canarias;África;Costa de Marfil;59.0;473.0;8.0
2023;8;Canarias;África;Egipto;88.0;454.0;5.2
2023;8;Canarias;África;Ghana;73.0;601.0;8.2
2023;8;Canarias;África;Kenia;91.0;483.0;5.3
2023;8;Canarias;África;Mali;86.0;648.0;7.5
2023;8;Canarias;África;Marruecos;5284.0;38573.0;7.3
2023;8;Canarias;África;Mauritania;1721.0;11137.0;6.5
2023;8;Canarias;África;Nigeria;434.0;2968.0;6.8
2023;8;Canarias;África;Senegal;1624.0;15362.0;9.5
2023;8;Canarias;África;Sudáfrica;76.0;542.0;7.1
2023;8;Canarias;África;Túnez;61.0;515.0;8.4
2023;8;Cantabria;América;Argentina;196.0;1960.0;10.0
2023;8;Cantabria;América;Brasil;204.0;1775.0;8.7
2023;8;Cantabria;América;Canadá;206.0;1689.0;8.2
2023;8;Cantabria;América;Chile;87.0;513.0;5.9
2023;8;Cantabria;América;Colombia;505.0;4646.0;9.2
2023;8;Cantabria;América;Ecuador;37.0;204.0;5.5
2023;8;Cantabria;América;Estados Unidos de América;2424.0;22543.0;9.3
2023;8;Cantabria;América;México;844.0;7680.0;9.1
2023;8;Cantabria;América;Paraguay;41.0;344.0;8.4
2023;8;Cantabria;América;Perú;65.0;618.0;9.5
2023;8;Cantabria;América;Uruguay;31.0;202.0;6.5
2023;8;Cantabria;América;Venezuela;78.0;640.0;8.2
2023;8;Cantabria;Asia;China;205.0;1599.0;7.8
2023;8;Cantabria;Asia;Emiratos Árabes Unidos;103.0;865.0;8.4
2023;8;Cantabria;Asia;Filipinas;292.0;1051.0;3.6
2023;8;Cantabria;Asia;India;120.0;492.0;4.1
2023;8;Cantabria;Asia;Indonesia;51.0;281.0;5.5
2023;8;Cantabria;Asia;Israel;68.0;517.0;7.6
2023;8;Cantabria;Asia;Japón;40.0;436.0;10.9
2023;8;Cantabria;Asia;Tailandia;34.0;177.0;5.2
2023;8;Cantabria;Europa;Alemania;8255.0;81725.0;9.9
2023;8;Cantabria;Europa;Andorra;127.0;1156.0;9.1
2023;8;Cantabria;Europa;Austria;4688.0;33285.0;7.1
2023;8;Cantabria;Europa;Bulgaria;114.0;1208.0;10.6
2023;8;Cantabria;Europa;Bélgica;4037.0;35526.0;8.8
2023;8;Cantabria;Europa;Croacia;44.0;273.0;6.2
2023;8;Cantabria;Europa;Dinamarca;538.0;4950.0;9.2
2023;8;Cantabria;Europa;Eslovenia;48.0;413.0;8.6
2023;8;Cantabria;Europa;Estonia;126.0;907.0;7.2
2023;8;Cantabria;Europa;Finlandia;93.0;549.0;5.9
2023;8;Cantabria;Europa;Francia;21839.0;168160.0;7.7
2023;8;Cantabria;Europa;Grecia;114.0;809.0;7.1
2023;8;Cantabria;Europa;Hungría;139.0;1084.0;7.8
2023;8;Cantabria;Europa;Irlanda;1611.0;13855.0;8.6
2023;8;Cantabria;Europa;Italia;5368.0;41334.0;7.7
2023;8;Cantabria;Europa;Letonia;88.0;792.0;9.0
2023;8;Cantabria;Europa;Liechtenstein;227.0;1952.0;8.6
2023;8;Cantabria;Europa;Lituania;120.0;576.0;4.8
2023;8;Cantabria;Europa;Luxemburgo;822.0;10686.0;13.0
2023;8;Cantabria;Europa;Moldavia;171.0;1385.0;8.1
2023;8;Cantabria;Europa;Noruega;184.0;1858.0;10.1
2023;8;Cantabria;Europa;Países Bajos;8870.0;74508.0;8.4
2023;8;Cantabria;Europa;Polonia;1271.0;10041.0;7.9
2023;8;Cantabria;Europa;Portugal;2116.0;14177.0;6.7
2023;8;Cantabria;Europa;Reino Unido;8215.0;63256.0;7.7
2023;8;Cantabria;Europa;República Checa;417.0;3586.0;8.6
2023;8;Cantabria;Europa;República Eslovaca;124.0;980.0;7.9
2023;8;Cantabria;Europa;Rumanía;383.0;3677.0;9.6
2023;8;Cantabria;Europa;Rusia;114.0;935.0;8.2
2023;8;Cantabria;Europa;Suecia;1014.0;8213.0;8.1
2023;8;Cantabria;Europa;Suiza;1953.0;17186.0;8.8
